gene	gc	cpg_oe	n_cpg	n_conf	pct_conf
gene_MP013162	0.51621	1.01431	81	0	0.0000
gene_MP013189	0.36614	1.09193	328	276	84.1463
gene_MP013215	0.41876	1.40981	108	58	53.7037
gene_MP013225	0.32849	1.26441	90	61	67.7778
gene_MP013227	0.31004	0.56207	29	25	86.2069
gene_MP013237	0.67647	1.37374	80	0	0.0000
gene_MP013252	0.37836	1.58237	1227	184	14.9959
gene_MP013253	0.32397	1.12819	149	116	77.8523
gene_MP013281	0.37110	1.45475	53	52	98.1132
gene_MP013285	0.32593	1.07430	148	71	47.9730
gene_MP013337	0.36648	1.57504	329	308	93.6170
gene_MP013350	0.33682	1.33311	2646	128	4.8375
gene_MP013391	0.40158	1.17955	78	61	78.2051
gene_MP013403	0.40720	1.54860	85	54	63.5294
gene_MP013412	0.32309	1.33243	298	0	0.0000
gene_MP013445	0.32821	1.21536	587	0	0.0000
gene_MP013495	0.30693	0.93169	44	25	56.8182
gene_MP013524	0.35305	1.14039	55	17	30.9091
gene_MP013540	0.34223	1.32029	2768	0	0.0000
gene_MP013543	0.44905	1.87034	257	190	73.9300
gene_MP013554	0.42955	1.94000	26	25	96.1538
gene_MP013557	0.34224	1.32029	620	0	0.0000
gene_MP013564	0.37484	1.22522	935	32	3.4225
gene_MP013567	0.35711	1.14649	188	0	0.0000
gene_MP013577	0.39638	1.58990	87	86	98.8506
gene_MP013590	0.32730	1.43570	37	35	94.5946
gene_MP013591	0.56385	1.06631	50	28	56.0000
gene_MP013617	0.34621	1.11145	274	250	91.2409
gene_MP013621	0.43902	1.02025	145	117	80.6897
gene_MP013634	0.37144	1.64295	213	0	0.0000
gene_MP013657	0.34284	1.06446	35	30	85.7143
gene_MP013677	0.36982	1.27207	122	99	81.1475
gene_MP013727	0.38219	1.26236	205	141	68.7805
gene_MP013744	0.41185	1.67629	494	0	0.0000
gene_MP013770	0.36498	1.49852	40	37	92.5000
gene_MP013773	0.35362	1.37055	8944	0	0.0000
gene_MP013787	0.31513	1.21832	70	28	40.0000
gene_MP013789	0.33240	1.16644	2933	0	0.0000
gene_MP013797	0.29440	1.17001	69	39	56.5217
gene_MP013829	0.77391	1.10526	23	7	30.4348
gene_MP013891	0.34859	1.11555	558	439	78.6738
gene_MP013906	0.35476	0.99000	215	0	0.0000
gene_MP013909	0.30084	1.22783	167	160	95.8084
gene_MP013929	0.49161	1.46945	121	82	67.7686
gene_MP013938	0.40428	1.16007	51	51	100.0000
gene_MP013950	0.33675	1.41306	82	65	79.2683
gene_MP013983	0.35116	1.19377	355	0	0.0000
gene_MP013989	0.34503	1.04388	259	131	50.5792
gene_MP014041	0.32548	1.16481	414	360	86.9565
gene_MP014052	0.32039	1.49786	203	146	71.9212
gene_MP014085	0.31973	1.31464	599	81	13.5225
gene_MP014088	0.33794	1.20288	241	181	75.1037
gene_MP014102	0.31867	1.27368	66	64	96.9697
gene_MP014140	0.36311	1.48679	5273	385	7.3013
gene_MP014144	0.37452	1.04308	190	157	82.6316
gene_MP014162	0.51333	1.12432	66	29	43.9394
gene_MP014167	0.29088	1.04033	151	120	79.4702
gene_MP014185	0.35416	1.33377	703	632	89.9004
gene_MP014188	0.30744	1.33284	810	7	0.8642
gene_MP014204	0.32646	0.89978	137	127	92.7007
gene_MP014212	0.32928	1.41313	2885	62	2.1490
gene_MP014222	0.34401	1.08264	50	29	58.0000
gene_MP014225	0.31899	1.52639	636	0	0.0000
gene_MP014271	0.30744	1.33284	120	38	31.6667
gene_MP014274	0.33477	1.11647	65	54	83.0769
gene_MP014284	0.30441	1.38026	107	31	28.9720
gene_MP014293	0.46880	0.79295	25	0	0.0000
gene_MP014300	0.31015	1.14769	227	115	50.6608
gene_MP014301	0.35599	1.24236	162	0	0.0000
gene_MP014312	0.56560	1.33124	60	60	100.0000
gene_MP014343	0.35760	1.03280	94	0	0.0000
gene_MP014350	0.37027	1.15044	154	0	0.0000
gene_MP014365	0.32273	1.23176	5251	0	0.0000
gene_MP014382	0.49642	1.05102	33	0	0.0000
gene_MP014429	0.33010	1.33110	116	106	91.3793
gene_MP014443	0.36915	0.92192	426	102	23.9437
gene_MP014462	0.29467	1.18699	616	0	0.0000
gene_MP014482	0.32679	1.05093	427	368	86.1827
gene_MP014492	0.30827	1.16194	77	37	48.0519
gene_MP014566	0.30029	0.99247	298	230	77.1812
gene_MP014600	0.28988	0.97397	21	20	95.2381
gene_MP014602	0.32628	1.18169	196	24	12.2449
gene_MP014621	0.33706	1.11730	131	99	75.5725
gene_MP014627	0.31868	1.41383	182	0	0.0000
gene_MP014632	0.34681	1.29683	359	328	91.3649
gene_MP014641	0.34366	1.53728	1235	0	0.0000
gene_MP014646	0.35109	1.13038	514	69	13.4241
gene_MP014647	0.33711	1.33225	208	34	16.3462
gene_MP014691	0.31218	1.32033	149	125	83.8926
gene_MP014719	0.31552	1.13018	150	108	72.0000
gene_MP014735	0.31130	0.94248	240	133	55.4167
gene_MP014737	0.31082	1.16448	867	0	0.0000
gene_MP014745	0.34408	1.08954	35	19	54.2857
gene_MP014747	0.34927	0.93099	129	107	82.9457
gene_MP014749	0.32857	1.20791	596	243	40.7718
gene_MP014759	0.33524	1.29734	451	84	18.6253
gene_MP014803	0.36286	1.04517	359	282	78.5515
gene_MP014807	0.33965	1.18709	130	102	78.4615
gene_MP014813	0.32048	1.07843	347	225	64.8415
gene_MP014818	0.37082	0.77894	20	0	0.0000
gene_MP014851	0.30727	1.35992	1175	0	0.0000
gene_MP014860	0.29738	0.83981	216	163	75.4630
gene_MP014878	0.31070	1.13817	85	0	0.0000
gene_MP014913	0.32918	1.28856	133	132	99.2481
gene_MP014922	0.35736	1.03185	42	0	0.0000
gene_MP014952	0.33245	1.30885	203	29	14.2857
gene_MP015005	0.32703	1.26715	147	0	0.0000
gene_MP015024	0.38716	1.48832	1132	66	5.8304
gene_MP015026	0.35335	1.26504	84	83	98.8095
gene_MP015048	0.32236	1.29267	2673	0	0.0000
gene_MP015057	0.35269	1.09976	274	159	58.0292
gene_MP015068	0.31649	1.02157	130	100	76.9231
gene_MP015071	0.36589	1.29320	398	42	10.5528
gene_MP015119	0.32488	0.92946	87	76	87.3563
gene_MP015134	0.29404	1.04248	34	25	73.5294
gene_MP015154	0.34592	1.43272	7519	0	0.0000
gene_MP015166	0.39337	1.14071	129	97	75.1938
gene_MP015168	0.37691	1.42029	312	94	30.1282
gene_MP015179	0.38158	1.00837	25	0	0.0000
gene_MP015185	0.27348	0.74525	57	52	91.2281
gene_MP015214	0.36012	1.16334	588	508	86.3946
gene_MP015221	0.33917	1.12987	62	18	29.0323
gene_MP015244	0.41458	1.29798	354	0	0.0000
gene_MP015274	0.33917	1.12987	155	0	0.0000
gene_MP015285	0.48485	0.92128	66	48	72.7273
gene_MP015293	0.30168	1.11236	34	26	76.4706
gene_MP015309	0.31037	1.11950	367	0	0.0000
gene_MP015440	0.31964	1.03530	35	27	77.1429
gene_MP015443	0.31790	1.21518	216	179	82.8704
gene_MP015504	0.34946	1.23649	151	128	84.7682
gene_MP015557	0.33223	1.12029	263	0	0.0000
gene_MP015558	0.34652	1.28225	392	0	0.0000
gene_MP015563	0.33942	0.94291	101	9	8.9109
gene_MP015567	0.31511	1.13887	377	124	32.8912
gene_MP015603	0.33072	1.31224	241	165	68.4647
gene_MP015604	0.35053	1.22357	237	131	55.2743
gene_MP015606	0.30293	1.13618	537	141	26.2570
gene_MP015618	0.31660	1.04533	182	122	67.0330
gene_MP015640	0.33104	1.23606	518	164	31.6602
gene_MP015646	0.34053	1.15716	275	247	89.8182
gene_MP015706	0.35576	1.29661	315	12	3.8095
gene_MP015718	0.33791	1.14511	720	580	80.5556
gene_MP015724	0.34805	1.20501	28	0	0.0000
gene_MP015726	0.30069	1.18295	582	227	39.0034
gene_MP015733	0.41578	0.92716	27	0	0.0000
gene_MP015734	0.30432	0.79634	103	87	84.4660
gene_MP015736	0.29458	0.96925	136	33	24.2647
gene_MP015737	0.35536	1.29019	447	294	65.7718
gene_MP015740	0.33104	1.23606	1797	463	25.7652
gene_MP015759	0.29313	0.78996	26	25	96.1538
gene_MP015774	0.35536	1.29019	624	566	90.7051
gene_MP015790	0.34917	1.22084	433	409	94.4573
gene_MP015814	0.32194	1.30207	1577	0	0.0000
gene_MP015817	0.35696	1.12668	43	24	55.8140
gene_MP015827	0.32744	1.24299	516	0	0.0000
gene_MP015895	0.32158	1.30999	288	0	0.0000
gene_MP015900	0.43232	1.05538	174	6	3.4483
gene_MP015903	0.29249	1.13216	148	104	70.2703
gene_MP015907	0.35034	1.15607	381	0	0.0000
gene_MP015916	0.33945	1.00878	220	159	72.2727
gene_MP015917	0.35581	1.07698	238	183	76.8908
gene_MP015937	0.31822	1.10422	38	0	0.0000
gene_MP015944	0.31976	1.12779	104	83	79.8077
gene_MP015984	0.35947	1.14860	991	0	0.0000
gene_MP015988	0.31257	1.50345	152	100	65.7895
gene_MP015997	0.36777	1.17545	299	249	83.2776
gene_MP016029	0.35470	1.26906	65	20	30.7692
gene_MP016033	0.33346	1.31921	2243	1	0.0446
gene_MP016034	0.44056	0.87643	519	0	0.0000
gene_MP016074	0.36008	1.06220	308	88	28.5714
gene_MP016104	0.33568	0.76461	52	47	90.3846
gene_MP016106	0.37704	1.44238	1841	16	0.8691
gene_MP016115	0.33353	1.12192	431	347	80.5104
gene_MP016123	0.36253	1.35593	542	17	3.1365
gene_MP016124	0.33603	0.99444	180	120	66.6667
gene_MP016127	0.35750	1.47134	1296	29	2.2377
gene_MP016131	0.35470	1.26906	243	0	0.0000
gene_MP016132	0.49853	1.61564	34	0	0.0000
gene_MP016146	0.33744	1.31597	275	0	0.0000
gene_MP016162	0.35283	1.22120	136	127	93.3824
gene_MP016179	0.32441	1.02323	26	21	80.7692
gene_MP016196	0.34712	1.13395	413	0	0.0000
gene_MP016198	0.36623	1.01531	433	424	97.9215
gene_MP016215	0.35470	1.26906	1555	0	0.0000
gene_MP016221	0.35722	1.38322	528	0	0.0000
gene_MP016259	0.41605	1.05807	176	0	0.0000
gene_MP016264	0.33850	0.99444	147	116	78.9116
gene_MP016289	0.31570	1.43108	281	59	20.9964
gene_MP016299	0.32217	1.13276	972	264	27.1605
gene_MP016300	0.32378	1.02008	41	41	100.0000
gene_MP016306	0.30716	0.92498	69	60	86.9565
gene_MP016308	0.30559	1.36620	910	0	0.0000
gene_MP016318	0.36131	0.77658	94	78	82.9787
gene_MP016371	0.32587	1.38197	316	265	83.8608
gene_MP016373	0.39696	0.96673	235	186	79.1489
gene_MP016392	0.31981	1.04798	255	118	46.2745
gene_MP016397	0.31852	1.24595	422	0	0.0000
gene_MP016400	0.38771	1.00225	31	0	0.0000
gene_MP016420	0.33255	1.25578	812	541	66.6256
gene_MP016476	0.34145	1.25513	764	0	0.0000
gene_MP016495	0.32311	0.85539	151	134	88.7417
gene_MP016500	0.34066	1.21953	607	564	92.9160
gene_MP016509	0.34681	0.99274	132	0	0.0000
gene_MP016554	0.34435	1.06752	262	197	75.1908
gene_MP016614	0.40696	0.84034	25	12	48.0000
gene_MP016683	0.34576	1.17680	209	184	88.0383
gene_MP016728	0.33011	0.97869	139	93	66.9065
gene_MP016733	0.33589	1.06202	347	326	93.9481
gene_MP016741	0.37879	1.10000	20	0	0.0000
gene_MP016788	0.33966	1.42724	36	24	66.6667
gene_MP016802	0.38710	0.96262	125	112	89.6000
gene_MP016868	0.63057	1.32423	186	0	0.0000
gene_MP016888	0.41534	1.10634	54	26	48.1481
gene_MP016889	0.33047	1.02910	88	83	94.3182
gene_MP016913	0.35261	1.35326	75	46	61.3333
gene_MP016941	0.37169	1.15092	39	0	0.0000
gene_MP016945	0.33854	1.21706	134	119	88.8060
gene_MP016955	0.30182	1.15084	46	0	0.0000
gene_MP016982	0.35911	1.19085	703	0	0.0000
gene_MP017001	0.33742	1.24068	288	284	98.6111
gene_MP017061	0.33562	0.94858	179	113	63.1285
gene_MP017066	0.37292	0.97707	135	107	79.2593
gene_MP017070	0.36581	1.12553	69	0	0.0000
gene_MP017073	0.34107	1.16101	423	5	1.1820
gene_MP017121	0.40961	1.02161	41	0	0.0000
gene_MP017142	0.29836	1.16225	143	78	54.5455
gene_MP017148	0.30376	1.29525	451	0	0.0000
gene_MP017169	0.33452	1.22650	280	0	0.0000
gene_MP017195	0.35727	1.03054	44	0	0.0000
gene_MP017208	0.34550	1.21574	1174	18	1.5332
gene_MP017249	0.45440	0.81297	27	15	55.5556
gene_MP017314	0.31503	1.03155	33	31	93.9394
gene_MP017335	0.34711	1.13965	171	0	0.0000
gene_MP017337	0.34232	1.09710	628	9	1.4331
gene_MP017347	0.32854	1.33042	746	371	49.7319
gene_MP017393	0.30065	0.97686	27	26	96.2963
gene_MP017395	0.36960	1.18502	240	115	47.9167
gene_MP017403	0.35506	1.38444	4077	0	0.0000
gene_MP017424	0.49640	0.74732	115	0	0.0000
gene_MP017465	0.34115	1.21316	43	0	0.0000
gene_MP017467	0.34034	1.28789	195	0	0.0000
gene_MP017514	0.35109	1.26245	48	0	0.0000
gene_MP017566	0.39325	0.87637	43	35	81.3953
gene_MP017580	0.34558	1.27437	206	191	92.7184
gene_MP017607	0.32763	1.03616	296	214	72.2973
gene_MP017653	0.32650	1.30972	356	0	0.0000
gene_MP017667	0.38650	1.11736	27	0	0.0000
gene_MP017681	0.38537	1.42969	291	278	95.5326
gene_MP017697	0.34693	1.26337	750	479	63.8667
gene_MP017698	0.33786	1.20315	1197	0	0.0000
gene_MP017700	0.33887	1.34648	198	23	11.6162
gene_MP017729	0.33594	1.22658	1204	401	33.3056
gene_MP017757	0.35589	1.10623	245	193	78.7755
gene_MP017760	0.35113	1.17255	245	218	88.9796
gene_MP017761	0.36007	1.26854	25	25	100.0000
gene_MP017769	0.36108	1.11359	58	0	0.0000
gene_MP017785	0.38971	0.94416	70	0	0.0000
gene_MP017803	0.63323	1.15187	105	0	0.0000
gene_MP017855	0.34558	1.27437	1001	241	24.0759
gene_MP017871	0.37441	1.49001	1840	153	8.3152
gene_MP017901	0.33556	1.24664	1691	93	5.4997
gene_MP017903	0.35722	1.38322	4296	475	11.0568
gene_MP017922	0.56798	1.38676	51	7	13.7255
gene_MP017924	0.37175	1.43775	4134	0	0.0000
gene_MP017983	0.33729	1.25425	1201	577	48.0433
gene_MP018026	0.36897	1.07835	40	40	100.0000
gene_MP018029	0.31017	0.96534	132	73	55.3030
gene_MP018099	0.33341	1.25514	740	11	1.4865
gene_MP018136	0.32323	0.85508	31	31	100.0000
gene_MP018149	0.33333	1.40842	323	297	91.9505
gene_MP018177	0.34080	1.41398	1511	65	4.3018
gene_MP018192	0.33341	1.25514	722	0	0.0000
gene_MP018196	0.33538	1.26679	754	0	0.0000
gene_MP018213	0.32488	1.09965	347	0	0.0000
gene_MP018234	0.35598	1.16551	52	50	96.1538
gene_MP018259	0.47082	1.31506	56	0	0.0000
gene_MP018311	0.33600	1.13469	3412	632	18.5229
gene_MP018316	0.47778	1.32667	29	0	0.0000
gene_MP018323	0.30612	1.23594	34	11	32.3529
gene_MP018324	0.43116	1.73570	50	41	82.0000
gene_MP000006	0.36937	1.39628	154	106	68.8312
gene_MP000060	0.35194	1.24626	494	395	79.9595
gene_MP000092	0.35985	1.36595	199	0	0.0000
gene_MP000094	0.35875	1.34726	63	0	0.0000
gene_MP000169	0.37850	1.25156	68	33	48.5294
gene_MP000187	0.55703	0.86186	74	0	0.0000
gene_MP000205	0.35337	1.18949	334	285	85.3293
gene_MP000253	0.36954	1.38205	1377	1041	75.5991
gene_MP000276	0.32471	1.10428	168	130	77.3810
gene_MP000287	0.33628	1.05234	88	62	70.4545
gene_MP000300	0.35728	1.31924	247	213	86.2348
gene_MP000316	0.30960	0.96126	60	46	76.6667
gene_MP000321	0.47842	1.50634	116	88	75.8621
gene_MP000323	0.39818	1.81491	353	0	0.0000
gene_MP000333	0.35480	1.39092	3621	0	0.0000
gene_MP000338	0.37793	1.37202	223	175	78.4753
gene_MP000340	0.38559	1.05348	127	101	79.5276
gene_MP000343	0.34094	1.39888	4378	162	3.7003
gene_MP000354	0.34327	1.70218	51	40	78.4314
gene_MP000357	0.33240	1.15503	158	138	87.3418
gene_MP000393	0.39175	1.33006	298	263	88.2550
gene_MP000405	0.38991	1.66194	378	0	0.0000
gene_MP000413	0.38525	1.06151	526	469	89.1635
gene_MP000430	0.47704	0.84824	43	0	0.0000
gene_MP000438	0.38185	1.32612	59	47	79.6610
gene_MP000440	0.35370	1.16914	528	396	75.0000
gene_MP000449	0.36029	1.26855	366	312	85.2459
gene_MP000463	0.32438	1.08791	178	0	0.0000
gene_MP000493	0.30871	1.10603	1175	455	38.7234
gene_MP000539	0.42904	1.85703	352	105	29.8295
gene_MP000542	0.36960	1.63723	1701	143	8.4068
gene_MP000548	0.43074	1.86313	136	0	0.0000
gene_MP000605	0.32471	1.10428	478	418	87.4477
gene_MP000642	0.33346	1.33800	98	83	84.6939
gene_MP000680	0.32664	1.17047	233	179	76.8240
gene_MP000722	0.34324	1.24897	2082	534	25.6484
gene_MP000746	0.40644	1.15243	594	47	7.9125
gene_MP000765	0.46390	1.30602	91	78	85.7143
gene_MP000840	0.42862	0.71520	194	0	0.0000
gene_MP000850	0.36527	1.26043	645	404	62.6357
gene_MP000854	0.29996	1.35105	2254	0	0.0000
gene_MP000895	0.35998	1.37488	96	57	59.3750
gene_MP000904	0.36004	1.29807	304	278	91.4474
gene_MP000945	0.40286	1.45976	844	356	42.1801
gene_MP000970	0.32229	1.05968	64	0	0.0000
gene_MP000973	0.35252	1.10787	734	689	93.8692
gene_MP001015	0.38370	1.07805	359	334	93.0362
gene_MP001087	0.35730	1.38349	751	677	90.1465
gene_MP001125	0.34109	0.99724	204	174	85.2941
gene_MP001134	0.36531	1.03407	146	134	91.7808
gene_MP001149	0.39335	1.01709	113	75	66.3717
gene_MP001155	0.36725	1.05013	189	95	50.2646
gene_MP001181	0.38082	1.33367	62	0	0.0000
gene_MP001194	0.34263	1.24656	132	0	0.0000
gene_MP001201	0.38202	1.19185	72	9	12.5000
gene_MP001203	0.37560	1.14230	270	195	72.2222
gene_MP001241	0.39574	1.50300	589	473	80.3056
gene_MP001304	0.33724	1.27056	1375	0	0.0000
gene_MP001312	0.32138	1.15589	276	59	21.3768
gene_MP001340	0.34135	1.45582	162	137	84.5679
gene_MP001382	0.39219	1.28663	617	360	58.3468
gene_MP001415	0.31705	1.37314	1154	309	26.7764
gene_MP001448	0.32764	1.23978	2682	11	0.4101
gene_MP001483	0.36126	1.07674	67	0	0.0000
gene_MP001490	0.36129	1.08999	801	0	0.0000
gene_MP001491	0.34847	1.46614	2088	522	25.0000
gene_MP001499	0.36047	1.18004	571	540	94.5709
gene_MP001526	0.44169	1.24367	74	40	54.0541
gene_MP001543	0.40851	1.37233	57	34	59.6491
gene_MP001561	0.72021	1.20311	179	0	0.0000
gene_MP001563	0.70215	1.14528	151	0	0.0000
gene_MP001577	0.45736	1.77043	71	71	100.0000
gene_MP001596	0.34481	1.24234	283	244	86.2191
gene_MP001612	0.46359	1.10804	84	83	98.8095
gene_MP001621	0.41346	1.22725	60	60	100.0000
gene_MP001644	0.32989	0.82927	36	34	94.4444
gene_MP001648	0.40636	1.32737	92	0	0.0000
gene_MP001675	0.32512	1.47420	33	19	57.5758
gene_MP001693	0.38512	1.49093	50	22	44.0000
gene_MP001703	0.36695	1.04313	25	25	100.0000
gene_MP001747	0.33411	1.15590	1741	275	15.7955
gene_MP001748	0.32789	1.06013	69	43	62.3188
gene_MP001773	0.34273	1.33120	1521	0	0.0000
gene_MP001776	0.39448	1.10793	187	0	0.0000
gene_MP001781	0.37533	1.34461	5350	178	3.3271
gene_MP001787	0.34496	1.08324	21	0	0.0000
gene_MP001790	0.35076	0.99628	56	0	0.0000
gene_MP001832	0.35644	1.07934	241	208	86.3071
gene_MP001851	0.37645	1.06363	136	122	89.7059
gene_MP001855	0.40244	1.34139	578	528	91.3495
gene_MP001889	0.38811	1.37408	415	373	89.8795
gene_MP001903	0.31625	1.30917	4098	0	0.0000
gene_MP001920	0.36291	1.49820	568	500	88.0282
gene_MP001940	0.35039	1.30286	454	411	90.5286
gene_MP001944	0.35484	1.34653	39	37	94.8718
gene_MP001987	0.34711	1.22323	44	38	86.3636
gene_MP001993	0.37529	1.25746	57	0	0.0000
gene_MP001997	0.50672	1.79918	232	179	77.1552
gene_MP002013	0.36942	1.15282	186	138	74.1935
gene_MP002023	0.33994	1.17247	80	0	0.0000
gene_MP002037	0.33674	1.24959	326	0	0.0000
gene_MP002043	0.34291	0.86195	60	0	0.0000
gene_MP002060	0.32857	1.13038	220	173	78.6364
gene_MP002071	0.31779	1.38330	240	172	71.6667
gene_MP002109	0.36838	1.18606	230	93	40.4348
gene_MP002111	0.33288	1.08329	22	22	100.0000
gene_MP002149	0.36314	1.13539	137	133	97.0803
gene_MP002155	0.37664	1.14004	336	0	0.0000
gene_MP002166	0.32478	1.23620	1494	0	0.0000
gene_MP002207	0.35475	1.22754	372	321	86.2903
gene_MP002208	0.40261	1.29222	293	213	72.6962
gene_MP002324	0.44086	1.37065	141	141	100.0000
gene_MP002334	0.60481	1.16550	31	3	9.6774
gene_MP002356	0.56013	1.18517	58	16	27.5862
gene_MP002359	0.33241	1.23230	715	0	0.0000
gene_MP002372	0.32794	1.24789	1607	0	0.0000
gene_MP002384	0.43519	1.49134	39	39	100.0000
gene_MP002395	0.34270	1.33338	174	144	82.7586
gene_MP002428	0.39292	1.77043	123	119	96.7480
gene_MP002435	0.30993	1.22312	2869	1	0.0349
gene_MP002444	0.36671	1.32728	347	338	97.4063
gene_MP002447	0.34039	1.86376	169	125	73.9645
gene_MP002462	0.45515	1.58581	160	146	91.2500
gene_MP002486	0.33531	1.25719	125	98	78.4000
gene_MP002493	0.33212	1.23976	327	185	56.5749
gene_MP002494	0.34449	1.28508	255	84	32.9412
gene_MP002506	0.35940	1.11308	515	443	86.0194
gene_MP002514	0.38191	0.95680	116	92	79.3103
gene_MP002520	0.33630	1.21753	472	361	76.4831
gene_MP002523	0.31538	1.27451	24	20	83.3333
gene_MP002533	0.33821	1.10307	226	190	84.0708
gene_MP002534	0.39573	1.15399	247	210	85.0202
gene_MP002542	0.34401	1.28699	499	327	65.5311
gene_MP002548	0.36412	0.95832	89	71	79.7753
gene_MP002553	0.34088	1.15341	413	267	64.6489
gene_MP002653	0.34245	1.05513	243	196	80.6584
gene_MP002660	0.31585	1.03910	1625	273	16.8000
gene_MP002663	0.36269	1.31259	77	68	88.3117
gene_MP002674	0.33027	1.39258	318	241	75.7862
gene_MP002678	0.34303	1.39818	67	58	86.5672
gene_MP002686	0.36082	1.21836	50	39	78.0000
gene_MP002694	0.37094	1.09795	408	0	0.0000
gene_MP002701	0.35527	1.21703	966	843	87.2671
gene_MP002706	0.32711	0.97184	267	145	54.3071
gene_MP002740	0.34128	1.46519	974	0	0.0000
gene_MP002746	0.33762	0.82488	53	0	0.0000
gene_MP002747	0.34902	1.05692	90	62	68.8889
gene_MP002748	0.36336	1.23557	572	518	90.5594
gene_MP002821	0.38550	1.12727	235	207	88.0851
gene_MP002823	0.34489	1.14810	37	32	86.4865
gene_MP002843	0.63611	1.24313	181	0	0.0000
gene_MP002898	0.31556	1.33579	1239	94	7.5868
gene_MP002902	0.34859	1.34714	345	258	74.7826
gene_MP002915	0.57046	1.04943	63	21	33.3333
gene_MP002937	0.49049	1.28365	77	77	100.0000
gene_MP002957	0.33783	1.04090	46	37	80.4348
gene_MP002971	0.31994	1.04800	136	112	82.3529
gene_MP002983	0.34031	1.00278	61	61	100.0000
gene_MP003009	0.43031	1.04787	27	9	33.3333
gene_MP003058	0.37147	1.30065	87	60	68.9655
gene_MP003062	0.40630	1.57913	391	63	16.1125
gene_MP003066	0.42015	1.84796	66	62	93.9394
gene_MP003071	0.39286	1.38007	70	20	28.5714
gene_MP003074	0.33312	1.18154	205	177	86.3415
gene_MP003085	0.34010	1.07018	122	95	77.8689
gene_MP003162	0.37509	1.35794	137	137	100.0000
gene_MP003164	0.39944	1.45139	81	73	90.1235
gene_MP003183	0.35832	1.08939	167	140	83.8323
gene_MP003188	0.34848	1.23556	443	0	0.0000
gene_MP003206	0.34063	1.00825	28	23	82.1429
gene_MP003209	0.38657	1.38108	302	206	68.2119
gene_MP003216	0.34095	1.19540	147	141	95.9184
gene_MP003217	0.34095	1.19540	147	144	97.9592
gene_MP003305	0.33254	1.33831	1427	413	28.9418
gene_MP003311	0.52682	1.20435	126	0	0.0000
gene_MP003331	0.36971	0.99277	208	179	86.0577
gene_MP003335	0.37391	1.23225	519	476	91.7148
gene_MP003339	0.32002	0.84916	111	95	85.5856
gene_MP003345	0.45019	1.21397	95	0	0.0000
gene_MP003355	0.55807	1.32196	109	61	55.9633
gene_MP003396	0.37500	0.96987	23	16	69.5652
gene_MP003400	0.42471	1.55972	54	47	87.0370
gene_MP003447	0.30685	1.30356	805	0	0.0000
gene_MP003482	0.39426	2.03608	74	74	100.0000
gene_MP003488	0.38266	1.51870	278	232	83.4532
gene_MP003517	0.33093	1.47098	4082	0	0.0000
gene_MP003518	0.28245	1.60534	39	35	89.7436
gene_MP003520	0.35327	1.35098	1003	0	0.0000
gene_MP003541	0.38254	1.46095	549	454	82.6958
gene_MP003543	0.48103	1.77169	375	349	93.0667
gene_MP003549	0.36598	1.16747	23	0	0.0000
gene_MP003556	0.34595	1.01494	81	67	82.7160
gene_MP003560	0.35968	1.19127	153	130	84.9673
gene_MP003578	0.33376	1.81554	39	29	74.3590
gene_MP003579	0.33746	1.10546	145	82	56.5517
gene_MP003598	0.38727	1.35687	47	38	80.8511
gene_MP003600	0.32917	1.18307	53	27	50.9434
gene_MP003620	0.29196	0.96188	37	22	59.4595
gene_MP003632	0.30061	1.30435	57	50	87.7193
gene_MP003637	0.34503	0.94406	24	7	29.1667
gene_MP003645	0.33314	1.14374	219	172	78.5388
gene_MP003661	0.35507	1.02159	256	211	82.4219
gene_MP003670	0.55442	1.20273	27	0	0.0000
gene_MP003681	0.46064	1.40518	127	76	59.8425
gene_MP003707	0.36944	1.47649	302	294	97.3510
gene_MP003710	0.35757	0.97206	134	121	90.2985
gene_MP003711	0.41523	1.20115	36	35	97.2222
gene_MP003721	0.34393	1.58330	88	82	93.1818
gene_MP003722	0.36462	1.12996	338	269	79.5858
gene_MP003761	0.33180	1.31528	1456	0	0.0000
gene_MP003762	0.35748	1.32288	314	269	85.6688
gene_MP003763	0.32485	1.22330	465	0	0.0000
gene_MP003765	0.34490	1.24270	66	59	89.3939
gene_MP003771	0.41233	1.84719	99	57	57.5758
gene_MP003777	0.39130	1.58285	186	185	99.4624
gene_MP003778	0.34029	1.16301	105	90	85.7143
gene_MP003779	0.33148	1.17593	504	81	16.0714
gene_MP003781	0.34614	1.13109	503	357	70.9742
gene_MP003832	0.42598	1.25046	55	40	72.7273
gene_MP003837	0.36702	1.81093	152	123	80.9211
gene_MP003839	0.34670	1.32013	163	150	92.0245
gene_MP003852	0.36416	1.38342	1327	0	0.0000
gene_MP003853	0.34047	1.05569	333	255	76.5766
gene_MP003865	0.28466	1.82616	20	9	45.0000
gene_MP003882	0.35676	0.98764	326	150	46.0123
gene_MP003905	0.42179	1.77953	85	41	48.2353
gene_MP003920	0.31033	1.73560	113	91	80.5310
gene_MP003922	0.32433	1.21706	1231	101	8.2047
gene_MP003961	0.38151	1.12957	72	59	81.9444
gene_MP003965	0.35040	1.02155	79	55	69.6203
gene_MP003967	0.69637	0.97383	36	0	0.0000
gene_MP004003	0.34390	1.20895	806	0	0.0000
gene_MP004018	0.39006	1.08662	72	45	62.5000
gene_MP004021	0.34843	1.33035	48	32	66.6667
gene_MP004038	0.36904	1.15131	199	0	0.0000
